Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"42003010300","14000US42003010300","Census Tract 103","Census Tract 103, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006111",,,,,"42","003",,,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21136,1449,500,389,111,163,0,23,670,0,93
"42003020100","14000US42003020100","Census Tract 201","Census Tract 201, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006112",,,,,"42","003",,,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87885,3117,894,796,98,415,0,39,1533,13,223
"42003020300","14000US42003020300","Census Tract 203","Census Tract 203, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006113",,,,,"42","003",,,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99397,834,535,489,46,92,0,5,113,8,81
"42003030500","14000US42003030500","Census Tract 305","Census Tract 305, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006114",,,,,"42","003",,,,"030500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776,680,335,305,30,159,0,1,145,0,40
"42003040200","14000US42003040200","Census Tract 402","Census Tract 402, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006115",,,,,"42","003",,,,"040200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17773,701,202,150,52,183,0,0,231,13,72
"42003040400","14000US42003040400","Census Tract 404","Census Tract 404, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006116",,,,,"42","003",,,,"040400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30250,749,260,233,27,96,0,0,346,0,47
"42003040500","14000US42003040500","Census Tract 405","Census Tract 405, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006117",,,,,"42","003",,,,"040500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17932,1506,414,349,65,306,0,45,701,8,32
"42003040600","14000US42003040600","Census Tract 406","Census Tract 406, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006118",,,,,"42","003",,,,"040600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22981,1235,470,379,91,153,0,9,575,0,28
"42003040900","14000US42003040900","Census Tract 409","Census Tract 409, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006119",,,,,"42","003",,,,"040900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21277,1609,785,702,83,208,18,82,453,20,43
"42003050100","14000US42003050100","Census Tract 501","Census Tract 501, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006120",,,,,"42","003",,,,"050100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16366,592,272,253,19,260,0,0,54,0,6
"42003050600","14000US42003050600","Census Tract 506","Census Tract 506, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006121",,,,,"42","003",,,,"050600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46250,675,456,301,155,65,0,18,47,40,49
"42003050900","14000US42003050900","Census Tract 509","Census Tract 509, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006122",,,,,"42","003",,,,"050900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14894,392,184,102,82,145,0,0,63,0,0
"42003051000","14000US42003051000","Census Tract 510","Census Tract 510, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006123",,,,,"42","003",,,,"051000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14261,768,267,209,58,260,0,0,219,0,22
"42003051100","14000US42003051100","Census Tract 511","Census Tract 511, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006124",,,,,"42","003",,,,"051100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17386,51,24,7,17,27,0,0,0,0,0
"42003060300","14000US42003060300","Census Tract 603","Census Tract 603, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006125",,,,,"42","003",,,,"060300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69917,1475,944,816,128,190,20,57,130,10,124
"42003060500","14000US42003060500","Census Tract 605","Census Tract 605, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006126",,,,,"42","003",,,,"060500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45446,875,489,386,103,159,15,62,81,0,69
"42003070300","14000US42003070300","Census Tract 703","Census Tract 703, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006127",,,,,"42","003",,,,"070300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57798,1262,639,557,82,282,0,25,185,0,131
"42003070500","14000US42003070500","Census Tract 705","Census Tract 705, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006128",,,,,"42","003",,,,"070500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55135,2166,1096,986,110,698,0,52,263,0,57
"42003070600","14000US42003070600","Census Tract 706","Census Tract 706, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006129",,,,,"42","003",,,,"070600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59080,1432,800,707,93,497,0,34,79,0,22
"42003070800","14000US42003070800","Census Tract 708","Census Tract 708, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006130",,,,,"42","003",,,,"070800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60115,1554,845,739,106,347,12,21,210,51,68
"42003070900","14000US42003070900","Census Tract 709","Census Tract 709, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006131",,,,,"42","003",,,,"070900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32381,2283,845,737,108,684,0,42,532,0,180
"42003080200","14000US42003080200","Census Tract 802","Census Tract 802, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006132",,,,,"42","003",,,,"080200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39375,1027,482,463,19,231,8,27,191,35,53
"42003080400","14000US42003080400","Census Tract 804","Census Tract 804, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006133",,,,,"42","003",,,,"080400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31736,1027,423,346,77,262,7,28,227,6,74
"42003080600","14000US42003080600","Census Tract 806","Census Tract 806, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006134",,,,,"42","003",,,,"080600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57780,1378,745,639,106,308,0,111,188,0,26
"42003080700","14000US42003080700","Census Tract 807","Census Tract 807, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006135",,,,,"42","003",,,,"080700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33854,1002,472,406,66,320,0,81,77,0,52
"42003080900","14000US42003080900","Census Tract 809","Census Tract 809, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006136",,,,,"42","003",,,,"080900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60881,1313,672,601,71,273,5,84,181,5,93
"42003090100","14000US42003090100","Census Tract 901","Census Tract 901, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006137",,,,,"42","003",,,,"090100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69839,1298,830,761,69,213,0,101,73,0,81
"42003090200","14000US42003090200","Census Tract 902","Census Tract 902, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006138",,,,,"42","003",,,,"090200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58438,1595,860,785,75,295,0,65,266,0,109
"42003090300","14000US42003090300","Census Tract 903","Census Tract 903, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006139",,,,,"42","003",,,,"090300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45242,1050,568,526,42,164,3,46,215,4,50
"42003100500","14000US42003100500","Census Tract 1005","Census Tract 1005, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006140",,,,,"42","003",,,,"100500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49535,1006,753,660,93,173,0,17,31,0,32
"42003101100","14000US42003101100","Census Tract 1011","Census Tract 1011, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006141",,,,,"42","003",,,,"101100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53368,1735,1324,1208,116,231,0,16,94,0,70
"42003101400","14000US42003101400","Census Tract 1014","Census Tract 1014, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006142",,,,,"42","003",,,,"101400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52936,1620,1268,1138,130,270,0,22,26,13,21
"42003101600","14000US42003101600","Census Tract 1016","Census Tract 1016, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006143",,,,,"42","003",,,,"101600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29514,325,177,141,36,112,0,13,14,9,0
"42003101700","14000US42003101700","Census Tract 1017","Census Tract 1017, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006144",,,,,"42","003",,,,"101700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39716,806,493,425,68,154,0,83,60,0,16
"42003101800","14000US42003101800","Census Tract 1018","Census Tract 1018, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006145",,,,,"42","003",,,,"101800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65036,1374,1065,944,121,169,0,24,39,0,77
"42003110200","14000US42003110200","Census Tract 1102","Census Tract 1102, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006146",,,,,"42","003",,,,"110200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66802,2240,1592,1366,226,433,0,79,48,0,88
"42003110600","14000US42003110600","Census Tract 1106","Census Tract 1106, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006147",,,,,"42","003",,,,"110600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69432,1347,925,870,55,181,0,97,35,12,97
"42003111300","14000US42003111300","Census Tract 1113","Census Tract 1113, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006148",,,,,"42","003",,,,"111300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36563,1714,1048,893,155,356,0,102,126,8,74
"42003111400","14000US42003111400","Census Tract 1114","Census Tract 1114, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006149",,,,,"42","003",,,,"111400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40298,654,316,269,47,173,0,5,103,6,51
"42003111500","14000US42003111500","Census Tract 1115","Census Tract 1115, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006150",,,,,"42","003",,,,"111500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26875,1472,674,539,135,612,0,33,150,0,3
"42003120300","14000US42003120300","Census Tract 1203","Census Tract 1203, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006151",,,,,"42","003",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36071,1017,364,256,108,481,0,0,6,0,166
"42003120400","14000US42003120400","Census Tract 1204","Census Tract 1204, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006152",,,,,"42","003",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20685,242,118,66,52,112,0,0,12,0,0
"42003120700","14000US42003120700","Census Tract 1207","Census Tract 1207, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006153",,,,,"42","003",,,,"120700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23718,231,160,119,41,52,0,1,17,0,1
"42003120800","14000US42003120800","Census Tract 1208","Census Tract 1208, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006154",,,,,"42","003",,,,"120800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19565,158,103,92,11,39,0,0,8,8,0
"42003130100","14000US42003130100","Census Tract 1301","Census Tract 1301, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006155",,,,,"42","003",,,,"130100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14557,402,180,134,46,170,0,0,26,26,0
"42003130200","14000US42003130200","Census Tract 1302","Census Tract 1302, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006156",,,,,"42","003",,,,"130200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28542,385,170,170,0,184,0,0,31,0,0
"42003130300","14000US42003130300","Census Tract 1303","Census Tract 1303, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006157",,,,,"42","003",,,,"130300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15185,311,95,95,0,184,0,0,7,0,25
"42003130400","14000US42003130400","Census Tract 1304","Census Tract 1304, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006158",,,,,"42","003",,,,"130400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20781,333,185,160,25,100,0,0,48,0,0
"42003130600","14000US42003130600","Census Tract 1306","Census Tract 1306, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006159",,,,,"42","003",,,,"130600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16769,933,532,442,90,196,0,0,32,0,173
"42003140100","14000US42003140100","Census Tract 1401","Census Tract 1401, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006160",,,,,"42","003",,,,"140100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126141,2014,872,737,135,160,0,22,673,10,277
"42003140200","14000US42003140200","Census Tract 1402","Census Tract 1402, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006161",,,,,"42","003",,,,"140200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70938,1250,616,568,48,196,0,24,259,0,155
"42003140300","14000US42003140300","Census Tract 1403","Census Tract 1403, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006162",,,,,"42","003",,,,"140300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117763,1950,1258,1106,152,349,0,35,115,9,184
"42003140400","14000US42003140400","Census Tract 1404","Census Tract 1404, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006163",,,,,"42","003",,,,"140400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145769,1311,927,789,138,101,0,123,74,7,79
"42003140500","14000US42003140500","Census Tract 1405","Census Tract 1405, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006164",,,,,"42","003",,,,"140500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67083,1159,718,666,52,252,0,17,33,68,71
"42003140600","14000US42003140600","Census Tract 1406","Census Tract 1406, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006165",,,,,"42","003",,,,"140600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94048,1968,1256,1146,110,307,0,105,121,17,162
"42003140800","14000US42003140800","Census Tract 1408","Census Tract 1408, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006166",,,,,"42","003",,,,"140800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78362,2337,1376,1173,203,466,0,58,243,11,183
"42003141000","14000US42003141000","Census Tract 1410","Census Tract 1410, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006167",,,,,"42","003",,,,"141000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91667,504,369,341,28,85,0,19,0,0,31
"42003141100","14000US42003141100","Census Tract 1411","Census Tract 1411, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006168",,,,,"42","003",,,,"141100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65652,705,528,461,67,114,0,0,5,0,58
"42003141300","14000US42003141300","Census Tract 1413","Census Tract 1413, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006169",,,,,"42","003",,,,"141300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41429,2680,1354,974,380,839,0,61,265,12,149
"42003141400","14000US42003141400","Census Tract 1414","Census Tract 1414, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006170",,,,,"42","003",,,,"141400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75526,2741,1895,1842,53,535,0,30,80,0,201
"42003151600","14000US42003151600","Census Tract 1516","Census Tract 1516, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006171",,,,,"42","003",,,,"151600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65924,1528,1082,883,199,272,0,46,66,11,51
"42003151700","14000US42003151700","Census Tract 1517","Census Tract 1517, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006172",,,,,"42","003",,,,"151700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68750,3247,2286,1997,289,561,0,20,171,0,209
"42003160800","14000US42003160800","Census Tract 1608","Census Tract 1608, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006173",,,,,"42","003",,,,"160800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47986,1672,1215,1099,116,264,0,8,89,0,96
"42003160900","14000US42003160900","Census Tract 1609","Census Tract 1609, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006174",,,,,"42","003",,,,"160900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54290,1855,1298,1161,137,133,0,52,224,5,143
"42003170200","14000US42003170200","Census Tract 1702","Census Tract 1702, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006175",,,,,"42","003",,,,"170200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46834,2366,1332,1263,69,396,0,130,363,73,72
"42003170600","14000US42003170600","Census Tract 1706","Census Tract 1706, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006176",,,,,"42","003",,,,"170600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51351,1126,875,792,83,147,12,4,28,6,54
"42003180300","14000US42003180300","Census Tract 1803","Census Tract 1803, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006177",,,,,"42","003",,,,"180300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31551,941,628,516,112,237,0,0,25,0,51
"42003180700","14000US42003180700","Census Tract 1807","Census Tract 1807, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006178",,,,,"42","003",,,,"180700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47333,1271,1008,908,100,181,0,0,54,0,28
"42003190300","14000US42003190300","Census Tract 1903","Census Tract 1903, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006179",,,,,"42","003",,,,"190300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69922,1264,789,743,46,293,0,0,85,9,88
"42003191100","14000US42003191100","Census Tract 1911","Census Tract 1911, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006180",,,,,"42","003",,,,"191100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62606,1485,1256,1119,137,112,0,7,41,33,36
"42003191400","14000US42003191400","Census Tract 1914","Census Tract 1914, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006181",,,,,"42","003",,,,"191400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54191,1726,1117,1015,102,365,0,9,134,0,101
"42003191500","14000US42003191500","Census Tract 1915","Census Tract 1915, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006182",,,,,"42","003",,,,"191500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38488,915,642,564,78,207,0,0,39,0,27
"42003191600","14000US42003191600","Census Tract 1916","Census Tract 1916, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006183",,,,,"42","003",,,,"191600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53083,2363,1841,1704,137,444,0,0,34,0,44
"42003191700","14000US42003191700","Census Tract 1917","Census Tract 1917, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006184",,,,,"42","003",,,,"191700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64458,1910,1566,1367,199,255,10,9,22,17,31
"42003191800","14000US42003191800","Census Tract 1918","Census Tract 1918, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006185",,,,,"42","003",,,,"191800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55147,2598,2076,1751,325,259,0,31,36,38,158
"42003191900","14000US42003191900","Census Tract 1919","Census Tract 1919, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006186",,,,,"42","003",,,,"191900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51875,1226,950,871,79,199,0,12,27,0,38
"42003192000","14000US42003192000","Census Tract 1920","Census Tract 1920, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006187",,,,,"42","003",,,,"192000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52604,1945,1522,1377,145,337,0,0,26,20,40
"42003202200","14000US42003202200","Census Tract 2022","Census Tract 2022, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006188",,,,,"42","003",,,,"202200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44315,1239,903,694,209,264,0,21,35,0,16
"42003202300","14000US42003202300","Census Tract 2023","Census Tract 2023, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006189",,,,,"42","003",,,,"202300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58393,2361,2054,1839,215,122,0,0,86,30,69
"42003210700","14000US42003210700","Census Tract 2107","Census Tract 2107, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006190",,,,,"42","003",,,,"210700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45203,1027,548,496,52,199,0,25,134,26,95
"42003220600","14000US42003220600","Census Tract 2206","Census Tract 2206, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006191",,,,,"42","003",,,,"220600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50938,1066,598,525,73,108,0,37,242,0,81
"42003240600","14000US42003240600","Census Tract 2406","Census Tract 2406, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006192",,,,,"42","003",,,,"240600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46855,1323,834,734,100,160,0,17,240,0,72
"42003241200","14000US42003241200","Census Tract 2412","Census Tract 2412, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006193",,,,,"42","003",,,,"241200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33315,381,227,185,42,82,0,24,36,0,12
"42003250300","14000US42003250300","Census Tract 2503","Census Tract 2503, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006194",,,,,"42","003",,,,"250300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47381,612,365,331,34,64,0,26,115,0,42
"42003250700","14000US42003250700","Census Tract 2507","Census Tract 2507, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006195",,,,,"42","003",,,,"250700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22109,247,128,89,39,76,0,5,27,0,11
"42003250900","14000US42003250900","Census Tract 2509","Census Tract 2509, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006196",,,,,"42","003",,,,"250900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26196,477,225,175,50,193,0,7,45,0,7
"42003260200","14000US42003260200","Census Tract 2602","Census Tract 2602, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006197",,,,,"42","003",,,,"260200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47530,1064,821,699,122,176,0,0,20,5,42
"42003260700","14000US42003260700","Census Tract 2607","Census Tract 2607, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006198",,,,,"42","003",,,,"260700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56111,838,535,446,89,122,0,0,12,74,95
"42003260900","14000US42003260900","Census Tract 2609","Census Tract 2609, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006199",,,,,"42","003",,,,"260900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15500,438,181,148,33,248,0,0,9,0,0
"42003261200","14000US42003261200","Census Tract 2612","Census Tract 2612, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006200",,,,,"42","003",,,,"261200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71429,609,532,470,62,31,14,0,4,0,28
"42003261400","14000US42003261400","Census Tract 2614","Census Tract 2614, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006201",,,,,"42","003",,,,"261400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34696,945,732,594,138,172,0,21,0,0,20
"42003261500","14000US42003261500","Census Tract 2615","Census Tract 2615, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006202",,,,,"42","003",,,,"261500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38092,743,552,440,112,170,0,0,0,0,21
"42003262000","14000US42003262000","Census Tract 2620","Census Tract 2620, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006203",,,,,"42","003",,,,"262000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34306,1108,924,848,76,97,0,42,28,0,17
"42003270100","14000US42003270100","Census Tract 2701","Census Tract 2701, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006204",,,,,"42","003",,,,"270100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65380,1346,1088,963,125,188,0,0,10,0,60
"42003270300","14000US42003270300","Census Tract 2703","Census Tract 2703, Allegheny County, Pennsylvania","pa","140","00","ACSSF","0006205",,,,,"42","003",,,,"270300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40991,867,580,470,110,152,0,0,25,52,58
